ToyId,ElfId,StartTime,Duration
2645,1,2014 2 27 11 48,2,4.0
2665,1,2014 2 27 11 50,2,4.0
2676,1,2014 2 27 11 52,2,4.0
2696,1,2014 2 27 11 54,2,4.0
2719,1,2014 2 27 11 56,2,4.0
2765,1,2014 2 27 11 58,2,4.0
2773,1,2014 2 27 12 0,2,4.0
2794,1,2014 2 27 12 2,2,4.0
2795,1,2014 2 27 12 4,2,4.0
2870,1,2014 2 27 12 6,2,4.0
2887,1,2014 2 27 12 8,2,4.0
2941,1,2014 2 27 12 10,2,4.0
2953,1,2014 2 27 12 12,2,4.0
2985,1,2014 2 27 12 14,2,4.0
2986,1,2014 2 27 12 16,2,4.0
3003,1,2014 2 27 12 18,2,4.0
3012,1,2014 2 27 12 20,2,4.0
3077,1,2014 2 27 12 22,2,4.0
3092,1,2014 2 27 12 24,2,4.0
3093,1,2014 2 27 12 26,2,4.0
3100,1,2014 2 27 12 28,2,4.0
3187,1,2014 2 27 12 30,2,4.0
3188,1,2014 2 27 12 32,2,4.0
3236,1,2014 2 27 12 34,2,4.0
3237,1,2014 2 27 12 36,2,4.0
3238,1,2014 2 27 12 38,2,4.0
3279,1,2014 2 27 12 40,2,4.0
3298,1,2014 2 27 12 42,2,4.0
3321,1,2014 2 27 12 44,2,4.0
3322,1,2014 2 27 12 46,2,4.0
3338,1,2014 2 27 12 48,2,4.0
3359,1,2014 2 27 12 50,2,4.0
3383,1,2014 2 27 12 52,2,4.0
3408,1,2014 2 27 12 54,2,4.0
3409,1,2014 2 27 12 56,2,4.0
3434,1,2014 2 27 12 58,2,4.0
3451,1,2014 2 27 13 0,2,4.0
3452,1,2014 2 27 13 2,2,4.0
3469,1,2014 2 27 13 4,2,4.0
3470,1,2014 2 27 13 6,2,4.0
3551,1,2014 2 27 13 8,2,4.0
3552,1,2014 2 27 13 10,2,4.0
3566,1,2014 2 27 13 12,2,4.0
3567,1,2014 2 27 13 14,2,4.0
3568,1,2014 2 27 13 16,2,4.0
3591,1,2014 2 27 13 18,2,4.0
3602,1,2014 2 27 13 20,2,4.0
3603,1,2014 2 27 13 22,2,4.0
3620,1,2014 2 27 13 24,2,4.0
3629,1,2014 2 27 13 26,2,4.0
3630,1,2014 2 27 13 28,2,4.0
3671,1,2014 2 27 13 30,2,4.0
3702,1,2014 2 27 13 32,2,4.0
3748,1,2014 2 27 13 34,2,4.0
3749,1,2014 2 27 13 36,2,4.0
3761,1,2014 2 27 13 38,2,4.0
3770,1,2014 2 27 13 40,2,4.0
3787,1,2014 2 27 13 42,2,4.0
3788,1,2014 2 27 13 44,2,4.0
3805,1,2014 2 27 13 46,2,4.0
3846,1,2014 2 27 13 48,2,4.0
3865,1,2014 2 27 13 50,2,4.0
3893,1,2014 2 27 13 52,2,4.0
3907,1,2014 2 27 13 54,2,4.0
3919,1,2014 2 27 13 56,2,4.0
3931,1,2014 2 27 13 58,2,4.0
3942,1,2014 2 27 14 0,2,4.0
3958,1,2014 2 27 14 2,2,4.0
4027,1,2014 2 27 14 4,2,4.0
4028,1,2014 2 27 14 6,2,4.0
4043,1,2014 2 27 14 8,2,4.0
4088,1,2014 2 27 14 10,2,4.0
4101,1,2014 2 27 14 12,2,4.0
4122,1,2014 2 27 14 14,2,4.0
4129,1,2014 2 27 14 16,2,4.0
4138,1,2014 2 27 14 18,2,4.0
4148,1,2014 2 27 14 20,2,4.0
4149,1,2014 2 27 14 22,2,4.0
4158,1,2014 2 27 14 24,2,4.0
4159,1,2014 2 27 14 26,2,4.0
4160,1,2014 2 27 14 28,2,4.0
4196,1,2014 2 27 14 30,2,4.0
4244,1,2014 2 27 14 32,2,4.0
4270,1,2014 2 27 14 34,2,4.0
4326,1,2014 2 27 14 36,2,4.0
4355,1,2014 2 27 14 38,2,4.0
4394,1,2014 2 27 14 40,2,4.0
4504,1,2014 2 27 14 42,2,4.0
4518,1,2014 2 27 14 44,2,4.0
4564,1,2014 2 27 14 46,2,4.0
4602,1,2014 2 27 14 48,2,4.0
4649,1,2014 2 27 14 50,2,4.0
4673,1,2014 2 27 14 52,2,4.0
4692,1,2014 2 27 14 54,2,4.0
4766,1,2014 2 27 14 56,2,4.0
4767,1,2014 2 27 14 58,2,4.0
4823,1,2014 2 27 15 0,2,4.0
4824,1,2014 2 27 15 2,2,4.0
4851,1,2014 2 27 15 4,2,4.0
4852,1,2014 2 27 15 6,2,4.0
4865,1,2014 2 27 15 8,2,4.0
4878,1,2014 2 27 15 10,2,4.0
4902,1,2014 2 27 15 12,2,4.0
4923,1,2014 2 27 15 14,2,4.0
4954,1,2014 2 27 15 16,2,4.0
4955,1,2014 2 27 15 18,2,4.0
4956,1,2014 2 27 15 20,2,4.0
4980,1,2014 2 27 15 22,2,4.0
4989,1,2014 2 27 15 24,2,4.0
4996,1,2014 2 27 15 26,2,4.0
187,1,2014 2 27 15 28,2,4.0
188,1,2014 2 27 15 30,2,4.0
223,1,2014 2 27 15 32,2,4.0
294,1,2014 2 27 15 34,2,4.0
318,1,2014 2 27 15 36,2,4.0
332,1,2014 2 27 15 38,2,4.0
372,1,2014 2 27 15 40,2,4.0
381,1,2014 2 27 15 42,2,4.0
382,1,2014 2 27 15 44,2,4.0
401,1,2014 2 27 15 46,2,4.0
414,1,2014 2 27 15 48,2,4.0
427,1,2014 2 27 15 50,2,4.0
458,1,2014 2 27 15 52,2,4.0
489,1,2014 2 27 15 54,2,4.0
526,1,2014 2 27 15 56,2,4.0
550,1,2014 2 27 15 58,2,4.0
564,1,2014 2 27 16 0,2,4.0
565,1,2014 2 27 16 2,2,4.0
566,1,2014 2 27 16 4,2,4.0
575,1,2014 2 27 16 6,2,4.0
576,1,2014 2 27 16 8,2,4.0
577,1,2014 2 27 16 10,2,4.0
593,1,2014 2 27 16 12,2,4.0
607,1,2014 2 27 16 14,2,4.0
639,1,2014 2 27 16 16,2,4.0
640,1,2014 2 27 16 18,2,4.0
654,1,2014 2 27 16 20,2,4.0
655,1,2014 2 27 16 22,2,4.0
686,1,2014 2 27 16 24,2,4.0
687,1,2014 2 27 16 26,2,4.0
702,1,2014 2 27 16 28,2,4.0
703,1,2014 2 27 16 30,2,4.0
758,1,2014 2 27 16 32,2,4.0
788,1,2014 2 27 16 34,2,4.0
789,1,2014 2 27 16 36,2,4.0
799,1,2014 2 27 16 38,2,4.0
868,1,2014 2 27 16 40,2,4.0
899,1,2014 2 27 16 42,2,4.0
900,1,2014 2 27 16 44,2,4.0
901,1,2014 2 27 16 46,2,4.0
913,1,2014 2 27 16 48,2,4.0
952,1,2014 2 27 16 50,2,4.0
989,1,2014 2 27 16 52,2,4.0
1005,1,2014 2 27 16 54,2,4.0
1016,1,2014 2 27 16 56,2,4.0
1017,1,2014 2 27 16 58,2,4.0
1055,1,2014 2 27 17 0,2,4.0
1076,1,2014 2 27 17 2,2,4.0
1094,1,2014 2 27 17 4,2,4.0
1114,1,2014 2 27 17 6,2,4.0
1115,1,2014 2 27 17 8,2,4.0
1116,1,2014 2 27 17 10,2,4.0
1117,1,2014 2 27 17 12,2,4.0
1126,1,2014 2 27 17 14,2,4.0
1155,1,2014 2 27 17 16,2,4.0
1175,1,2014 2 27 17 18,2,4.0
1186,1,2014 2 27 17 20,2,4.0
1218,1,2014 2 27 17 22,2,4.0
1231,1,2014 2 27 17 24,2,4.0
1255,1,2014 2 27 17 26,2,4.0
1256,1,2014 2 27 17 28,2,4.0
1267,1,2014 2 27 17 30,2,4.0
1283,1,2014 2 27 17 32,2,4.0
1367,1,2014 2 27 17 34,2,4.0
1380,1,2014 2 27 17 36,2,4.0
1396,1,2014 2 27 17 38,2,4.0
1416,1,2014 2 27 17 40,2,4.0
1428,1,2014 2 27 17 42,2,4.0
1479,1,2014 2 27 17 44,2,4.0
1480,1,2014 2 27 17 46,2,4.0
1523,1,2014 2 27 17 48,2,4.0
1524,1,2014 2 27 17 50,2,4.0
1539,1,2014 2 27 17 52,2,4.0
1576,1,2014 2 27 17 54,2,4.0
1577,1,2014 2 27 17 56,2,4.0
1578,1,2014 2 27 17 58,2,4.0
1590,1,2014 2 27 18 0,2,4.0
1591,1,2014 2 27 18 2,2,4.0
1636,1,2014 2 27 18 4,2,4.0
1647,1,2014 2 27 18 6,2,4.0
1664,1,2014 2 27 18 8,2,4.0
1683,1,2014 2 27 18 10,2,4.0
1699,1,2014 2 27 18 12,2,4.0
1711,1,2014 2 27 18 14,2,4.0
1730,1,2014 2 27 18 16,2,4.0
1750,1,2014 2 27 18 18,2,4.0
1757,1,2014 2 27 18 20,2,4.0
1758,1,2014 2 27 18 22,2,4.0
1784,1,2014 2 27 18 24,2,4.0
1809,1,2014 2 27 18 26,2,4.0
1823,1,2014 2 27 18 28,2,4.0
1833,1,2014 2 27 18 30,2,4.0
1845,1,2014 2 27 18 32,2,4.0
1846,1,2014 2 27 18 34,2,4.0
1853,1,2014 2 27 18 36,2,4.0
1879,1,2014 2 27 18 38,2,4.0
1880,1,2014 2 27 18 40,2,4.0
1890,1,2014 2 27 18 42,2,4.0
1891,1,2014 2 27 18 44,2,4.0
1909,1,2014 2 27 18 46,2,4.0
1934,1,2014 2 27 18 48,2,4.0
1965,1,2014 2 27 18 50,2,4.0
1976,1,2014 2 27 18 52,2,4.0
2024,1,2014 2 27 18 54,2,4.0
756,1,2014 2 27 18 56,1,4.0
931,1,2014 2 27 18 57,1,4.0
930,1,2014 2 27 18 58,1,4.0
1871,1,2014 2 27 18 59,1,4.0
2040,1,2014 2 28 9 0,2,4.0
2076,1,2014 2 28 9 2,2,4.0
2077,1,2014 2 28 9 4,2,4.0
2078,1,2014 2 28 9 6,2,4.0
2079,1,2014 2 28 9 8,2,4.0
2080,1,2014 2 28 9 10,2,4.0
2092,1,2014 2 28 9 12,2,4.0
2122,1,2014 2 28 9 14,2,4.0
2137,1,2014 2 28 9 16,2,4.0
2146,1,2014 2 28 9 18,2,4.0
2147,1,2014 2 28 9 20,2,4.0
2169,1,2014 2 28 9 22,2,4.0
2201,1,2014 2 28 9 24,2,4.0
2218,1,2014 2 28 9 26,2,4.0
2240,1,2014 2 28 9 28,2,4.0
2250,1,2014 2 28 9 30,2,4.0
2251,1,2014 2 28 9 32,2,4.0
2284,1,2014 2 28 9 34,2,4.0
2300,1,2014 2 28 9 36,2,4.0
2311,1,2014 2 28 9 38,2,4.0
2312,1,2014 2 28 9 40,2,4.0
2313,1,2014 2 28 9 42,2,4.0
2330,1,2014 2 28 9 44,2,4.0
2343,1,2014 2 28 9 46,2,4.0
2382,1,2014 2 28 9 48,2,4.0
2425,1,2014 2 28 9 50,2,4.0
2426,1,2014 2 28 9 52,2,4.0
2433,1,2014 2 28 9 54,2,4.0
2445,1,2014 2 28 9 56,2,4.0
2446,1,2014 2 28 9 58,2,4.0
2456,1,2014 2 28 10 0,2,4.0
2473,1,2014 2 28 10 2,2,4.0
2474,1,2014 2 28 10 4,2,4.0
2520,1,2014 2 28 10 6,2,4.0
2534,1,2014 2 28 10 8,2,4.0
2535,1,2014 2 28 10 10,2,4.0
2598,1,2014 2 28 10 12,2,4.0
2728,1,2014 2 28 10 14,2,4.0
2738,1,2014 2 28 10 16,2,4.0
2764,1,2014 2 28 10 18,2,4.0
2782,1,2014 2 28 10 20,2,4.0
2793,1,2014 2 28 10 22,2,4.0
2813,1,2014 2 28 10 24,2,4.0
2842,1,2014 2 28 10 26,2,4.0
2857,1,2014 2 28 10 28,2,4.0
2858,1,2014 2 28 10 30,2,4.0
2886,1,2014 2 28 10 32,2,4.0
2897,1,2014 2 28 10 34,2,4.0
2898,1,2014 2 28 10 36,2,4.0
2908,1,2014 2 28 10 38,2,4.0
2952,1,2014 2 28 10 40,2,4.0
2975,1,2014 2 28 10 42,2,4.0
2984,1,2014 2 28 10 44,2,4.0
2994,1,2014 2 28 10 46,2,4.0
2995,1,2014 2 28 10 48,2,4.0
3045,1,2014 2 28 10 50,2,4.0
3075,1,2014 2 28 10 52,2,4.0
3076,1,2014 2 28 10 54,2,4.0
3091,1,2014 2 28 10 56,2,4.0
3109,1,2014 2 28 10 58,2,4.0
3110,1,2014 2 28 11 0,2,4.0
3125,1,2014 2 28 11 2,2,4.0
3126,1,2014 2 28 11 4,2,4.0
3152,1,2014 2 28 11 6,2,4.0
3153,1,2014 2 28 11 8,2,4.0
3169,1,2014 2 28 11 10,2,4.0
3170,1,2014 2 28 11 12,2,4.0
3186,1,2014 2 28 11 14,2,4.0
3198,1,2014 2 28 11 16,2,4.0
3221,1,2014 2 28 11 18,2,4.0
3297,1,2014 2 28 11 20,2,4.0
3308,1,2014 2 28 11 22,2,4.0
3309,1,2014 2 28 11 24,2,4.0
3336,1,2014 2 28 11 26,2,4.0
3337,1,2014 2 28 11 28,2,4.0
3357,1,2014 2 28 11 30,2,4.0
3358,1,2014 2 28 11 32,2,4.0
3366,1,2014 2 28 11 34,2,4.0
3382,1,2014 2 28 11 36,2,4.0
3405,1,2014 2 28 11 38,2,4.0
3406,1,2014 2 28 11 40,2,4.0
3407,1,2014 2 28 11 42,2,4.0
3432,1,2014 2 28 11 44,2,4.0
3433,1,2014 2 28 11 46,2,4.0
3450,1,2014 2 28 11 48,2,4.0
3506,1,2014 2 28 11 50,2,4.0
3524,1,2014 2 28 11 52,2,4.0
3537,1,2014 2 28 11 54,2,4.0
3538,1,2014 2 28 11 56,2,4.0
3590,1,2014 2 28 11 58,2,4.0
3618,1,2014 2 28 12 0,2,4.0
3619,1,2014 2 28 12 2,2,4.0
3628,1,2014 2 28 12 4,2,4.0
3660,1,2014 2 28 12 6,2,4.0
3701,1,2014 2 28 12 8,2,4.0
3737,1,2014 2 28 12 10,2,4.0
3786,1,2014 2 28 12 12,2,4.0
3803,1,2014 2 28 12 14,2,4.0
3804,1,2014 2 28 12 16,2,4.0
3820,1,2014 2 28 12 18,2,4.0
3858,1,2014 2 28 12 20,2,4.0
3863,1,2014 2 28 12 22,2,4.0
3864,1,2014 2 28 12 24,2,4.0
3877,1,2014 2 28 12 26,2,4.0
3890,1,2014 2 28 12 28,2,4.0
3891,1,2014 2 28 12 30,2,4.0
3892,1,2014 2 28 12 32,2,4.0
3905,1,2014 2 28 12 34,2,4.0
3906,1,2014 2 28 12 36,2,4.0
3941,1,2014 2 28 12 38,2,4.0
3957,1,2014 2 28 12 40,2,4.0
3999,1,2014 2 28 12 42,2,4.0
4013,1,2014 2 28 12 44,2,4.0
4014,1,2014 2 28 12 46,2,4.0
4015,1,2014 2 28 12 48,2,4.0
4042,1,2014 2 28 12 50,2,4.0
4066,1,2014 2 28 12 52,2,4.0
4087,1,2014 2 28 12 54,2,4.0
4147,1,2014 2 28 12 56,2,4.0
4173,1,2014 2 28 12 58,2,4.0
4183,1,2014 2 28 13 0,2,4.0
4207,1,2014 2 28 13 2,2,4.0
4225,1,2014 2 28 13 4,2,4.0
4235,1,2014 2 28 13 6,2,4.0
4257,1,2014 2 28 13 8,2,4.0
4297,1,2014 2 28 13 10,2,4.0
4316,1,2014 2 28 13 12,2,4.0
4354,1,2014 2 28 13 14,2,4.0
4406,1,2014 2 28 13 16,2,4.0
4445,1,2014 2 28 13 18,2,4.0
4458,1,2014 2 28 13 20,2,4.0
4470,1,2014 2 28 13 22,2,4.0
4471,1,2014 2 28 13 24,2,4.0
4517,1,2014 2 28 13 26,2,4.0
4561,1,2014 2 28 13 28,2,4.0
4562,1,2014 2 28 13 30,2,4.0
4563,1,2014 2 28 13 32,2,4.0
4581,1,2014 2 28 13 34,2,4.0
4582,1,2014 2 28 13 36,2,4.0
4621,1,2014 2 28 13 38,2,4.0
4637,1,2014 2 28 13 40,2,4.0
4648,1,2014 2 28 13 42,2,4.0
4744,1,2014 2 28 13 44,2,4.0
4745,1,2014 2 28 13 46,2,4.0
4765,1,2014 2 28 13 48,2,4.0
4794,1,2014 2 28 13 50,2,4.0
4805,1,2014 2 28 13 52,2,4.0
4831,1,2014 2 28 13 54,2,4.0
4832,1,2014 2 28 13 56,2,4.0
4833,1,2014 2 28 13 58,2,4.0
4850,1,2014 2 28 14 0,2,4.0
4901,1,2014 2 28 14 2,2,4.0
4922,1,2014 2 28 14 4,2,4.0
4942,1,2014 2 28 14 6,2,4.0
4995,1,2014 2 28 14 8,2,4.0
757,1,2014 2 28 14 10,1,4.0
771,1,2014 2 28 14 11,1,4.0
787,1,2014 2 28 14 12,1,4.0
798,1,2014 2 28 14 13,1,4.0
807,1,2014 2 28 14 14,1,4.0
817,1,2014 2 28 14 15,1,4.0
818,1,2014 2 28 14 16,1,4.0
832,1,2014 2 28 14 17,1,4.0
843,1,2014 2 28 14 18,1,4.0
859,1,2014 2 28 14 19,1,4.0
860,1,2014 2 28 14 20,1,4.0
896,1,2014 2 28 14 21,1,4.0
897,1,2014 2 28 14 22,1,4.0
898,1,2014 2 28 14 23,1,4.0
932,1,2014 2 28 14 24,1,4.0
951,1,2014 2 28 14 25,1,4.0
964,1,2014 2 28 14 26,1,4.0
981,1,2014 2 28 14 27,1,4.0
987,1,2014 2 28 14 28,1,4.0
988,1,2014 2 28 14 29,1,4.0
1051,1,2014 2 28 14 30,1,4.0
1052,1,2014 2 28 14 31,1,4.0
1053,1,2014 2 28 14 32,1,4.0
1054,1,2014 2 28 14 33,1,4.0
1063,1,2014 2 28 14 34,1,4.0
1093,1,2014 2 28 14 35,1,4.0
1104,1,2014 2 28 14 36,1,4.0
1125,1,2014 2 28 14 37,1,4.0
1154,1,2014 2 28 14 38,1,4.0
1173,1,2014 2 28 14 39,1,4.0
1174,1,2014 2 28 14 40,1,4.0
1217,1,2014 2 28 14 41,1,4.0
1230,1,2014 2 28 14 42,1,4.0
1281,1,2014 2 28 14 43,1,4.0
1282,1,2014 2 28 14 44,1,4.0
1294,1,2014 2 28 14 45,1,4.0
1316,1,2014 2 28 14 46,1,4.0
1329,1,2014 2 28 14 47,1,4.0
1395,1,2014 2 28 14 48,1,4.0
1426,1,2014 2 28 14 49,1,4.0
1427,1,2014 2 28 14 50,1,4.0
1440,1,2014 2 28 14 51,1,4.0
1455,1,2014 2 28 14 52,1,4.0
1491,1,2014 2 28 14 53,1,4.0
1506,1,2014 2 28 14 54,1,4.0
1522,1,2014 2 28 14 55,1,4.0
1555,1,2014 2 28 14 56,1,4.0
1575,1,2014 2 28 14 57,1,4.0
1605,1,2014 2 28 14 58,1,4.0
1634,1,2014 2 28 14 59,1,4.0
1635,1,2014 2 28 15 0,1,4.0
1663,1,2014 2 28 15 1,1,4.0
1682,1,2014 2 28 15 2,1,4.0
1696,1,2014 2 28 15 3,1,4.0
1697,1,2014 2 28 15 4,1,4.0
1698,1,2014 2 28 15 5,1,4.0
1708,1,2014 2 28 15 6,1,4.0
1709,1,2014 2 28 15 7,1,4.0
1710,1,2014 2 28 15 8,1,4.0
1728,1,2014 2 28 15 9,1,4.0
1729,1,2014 2 28 15 10,1,4.0
1749,1,2014 2 28 15 11,1,4.0
1773,1,2014 2 28 15 12,1,4.0
1795,1,2014 2 28 15 13,1,4.0
1807,1,2014 2 28 15 14,1,4.0
1808,1,2014 2 28 15 15,1,4.0
1851,1,2014 2 28 15 16,1,4.0
1852,1,2014 2 28 15 17,1,4.0
1865,1,2014 2 28 15 18,1,4.0
1878,1,2014 2 28 15 19,1,4.0
1908,1,2014 2 28 15 20,1,4.0
1918,1,2014 2 28 15 21,1,4.0
1932,1,2014 2 28 15 22,1,4.0
1933,1,2014 2 28 15 23,1,4.0
1945,1,2014 2 28 15 24,1,4.0
1964,1,2014 2 28 15 25,1,4.0
1987,1,2014 2 28 15 26,1,4.0
1988,1,2014 2 28 15 27,1,4.0
1989,1,2014 2 28 15 28,1,4.0
2001,1,2014 2 28 15 29,1,4.0
2023,1,2014 2 28 15 30,1,4.0
2037,1,2014 2 28 15 31,1,4.0
2038,1,2014 2 28 15 32,1,4.0
2039,1,2014 2 28 15 33,1,4.0
2053,1,2014 2 28 15 34,1,4.0
2090,1,2014 2 28 15 35,1,4.0
2091,1,2014 2 28 15 36,1,4.0
2104,1,2014 2 28 15 37,1,4.0
2121,1,2014 2 28 15 38,1,4.0
2136,1,2014 2 28 15 39,1,4.0
2144,1,2014 2 28 15 40,1,4.0
2145,1,2014 2 28 15 41,1,4.0
2158,1,2014 2 28 15 42,1,4.0
2185,1,2014 2 28 15 43,1,4.0
2217,1,2014 2 28 15 44,1,4.0
2237,1,2014 2 28 15 45,1,4.0
2238,1,2014 2 28 15 46,1,4.0
2239,1,2014 2 28 15 47,1,4.0
2249,1,2014 2 28 15 48,1,4.0
2269,1,2014 2 28 15 49,1,4.0
2298,1,2014 2 28 15 50,1,4.0
2299,1,2014 2 28 15 51,1,4.0
2310,1,2014 2 28 15 52,1,4.0
2328,1,2014 2 28 15 53,1,4.0
2329,1,2014 2 28 15 54,1,4.0
2359,1,2014 2 28 15 55,1,4.0
2381,1,2014 2 28 15 56,1,4.0
2397,1,2014 2 28 15 57,1,4.0
2405,1,2014 2 28 15 58,1,4.0
2423,1,2014 2 28 15 59,1,4.0
2424,1,2014 2 28 16 0,1,4.0
2444,1,2014 2 28 16 1,1,4.0
2455,1,2014 2 28 16 2,1,4.0
2471,1,2014 2 28 16 3,1,4.0
2472,1,2014 2 28 16 4,1,4.0
2542,1,2014 2 28 16 5,1,4.0
2543,1,2014 2 28 16 6,1,4.0
2551,1,2014 2 28 16 7,1,4.0
2566,1,2014 2 28 16 8,1,4.0
2567,1,2014 2 28 16 9,1,4.0
2579,1,2014 2 28 16 10,1,4.0
2597,1,2014 2 28 16 11,1,4.0
2644,1,2014 2 28 16 12,1,4.0
2655,1,2014 2 28 16 13,1,4.0
2684,1,2014 2 28 16 14,1,4.0
2685,1,2014 2 28 16 15,1,4.0
2717,1,2014 2 28 16 16,1,4.0
2718,1,2014 2 28 16 17,1,4.0
2737,1,2014 2 28 16 18,1,4.0
2763,1,2014 2 28 16 19,1,4.0
2772,1,2014 2 28 16 20,1,4.0
2855,1,2014 2 28 16 21,1,4.0
2856,1,2014 2 28 16 22,1,4.0
2869,1,2014 2 28 16 23,1,4.0
2882,1,2014 2 28 16 24,1,4.0
2883,1,2014 2 28 16 25,1,4.0
2884,1,2014 2 28 16 26,1,4.0
2885,1,2014 2 28 16 27,1,4.0
2924,1,2014 2 28 16 28,1,4.0
2939,1,2014 2 28 16 29,1,4.0
2940,1,2014 2 28 16 30,1,4.0
2968,1,2014 2 28 16 31,1,4.0
2974,1,2014 2 28 16 32,1,4.0
3002,1,2014 2 28 16 33,1,4.0
3011,1,2014 2 28 16 34,1,4.0
3031,1,2014 2 28 16 35,1,4.0
3032,1,2014 2 28 16 36,1,4.0
3033,1,2014 2 28 16 37,1,4.0
3044,1,2014 2 28 16 38,1,4.0
3074,1,2014 2 28 16 39,1,4.0
3139,1,2014 2 28 16 40,1,4.0
3151,1,2014 2 28 16 41,1,4.0
3197,1,2014 2 28 16 42,1,4.0
3219,1,2014 2 28 16 43,1,4.0
3220,1,2014 2 28 16 44,1,4.0
3234,1,2014 2 28 16 45,1,4.0
3235,1,2014 2 28 16 46,1,4.0
3251,1,2014 2 28 16 47,1,4.0
3252,1,2014 2 28 16 48,1,4.0
3278,1,2014 2 28 16 49,1,4.0
3296,1,2014 2 28 16 50,1,4.0
3307,1,2014 2 28 16 51,1,4.0
3320,1,2014 2 28 16 52,1,4.0
3335,1,2014 2 28 16 53,1,4.0
3355,1,2014 2 28 16 54,1,4.0
3356,1,2014 2 28 16 55,1,4.0
3365,1,2014 2 28 16 56,1,4.0
3379,1,2014 2 28 16 57,1,4.0
3380,1,2014 2 28 16 58,1,4.0
3381,1,2014 2 28 16 59,1,4.0
3403,1,2014 2 28 17 0,1,4.0
3404,1,2014 2 28 17 1,1,4.0
3418,1,2014 2 28 17 2,1,4.0
3419,1,2014 2 28 17 3,1,4.0
3430,1,2014 2 28 17 4,1,4.0
3431,1,2014 2 28 17 5,1,4.0
3448,1,2014 2 28 17 6,1,4.0
3449,1,2014 2 28 17 7,1,4.0
3489,1,2014 2 28 17 8,1,4.0
3490,1,2014 2 28 17 9,1,4.0
3491,1,2014 2 28 17 10,1,4.0
3492,1,2014 2 28 17 11,1,4.0
3536,1,2014 2 28 17 12,1,4.0
3548,1,2014 2 28 17 13,1,4.0
3549,1,2014 2 28 17 14,1,4.0
3550,1,2014 2 28 17 15,1,4.0
3580,1,2014 2 28 17 16,1,4.0
3589,1,2014 2 28 17 17,1,4.0
3601,1,2014 2 28 17 18,1,4.0
3617,1,2014 2 28 17 19,1,4.0
3627,1,2014 2 28 17 20,1,4.0
3670,1,2014 2 28 17 21,1,4.0
3685,1,2014 2 28 17 22,1,4.0
3715,1,2014 2 28 17 23,1,4.0
3802,1,2014 2 28 17 24,1,4.0
3830,1,2014 2 28 17 25,1,4.0
3831,1,2014 2 28 17 26,1,4.0
3856,1,2014 2 28 17 27,1,4.0
3857,1,2014 2 28 17 28,1,4.0
3887,1,2014 2 28 17 29,1,4.0
3888,1,2014 2 28 17 30,1,4.0
3889,1,2014 2 28 17 31,1,4.0
3904,1,2014 2 28 17 32,1,4.0
3918,1,2014 2 28 17 33,1,4.0
3930,1,2014 2 28 17 34,1,4.0
3967,1,2014 2 28 17 35,1,4.0
3997,1,2014 2 28 17 36,1,4.0
3998,1,2014 2 28 17 37,1,4.0
4050,1,2014 2 28 17 38,1,4.0
4086,1,2014 2 28 17 39,1,4.0
4099,1,2014 2 28 17 40,1,4.0
4100,1,2014 2 28 17 41,1,4.0
4119,1,2014 2 28 17 42,1,4.0
4120,1,2014 2 28 17 43,1,4.0
4121,1,2014 2 28 17 44,1,4.0
4128,1,2014 2 28 17 45,1,4.0
4137,1,2014 2 28 17 46,1,4.0
4145,1,2014 2 28 17 47,1,4.0
4146,1,2014 2 28 17 48,1,4.0
4172,1,2014 2 28 17 49,1,4.0
4181,1,2014 2 28 17 50,1,4.0
4182,1,2014 2 28 17 51,1,4.0
4206,1,2014 2 28 17 52,1,4.0
4224,1,2014 2 28 17 53,1,4.0
4233,1,2014 2 28 17 54,1,4.0
4234,1,2014 2 28 17 55,1,4.0
4256,1,2014 2 28 17 56,1,4.0
4294,1,2014 2 28 17 57,1,4.0
4295,1,2014 2 28 17 58,1,4.0
4296,1,2014 2 28 17 59,1,4.0
4332,1,2014 2 28 18 0,1,4.0
4333,1,2014 2 28 18 1,1,4.0
4334,1,2014 2 28 18 2,1,4.0
4352,1,2014 2 28 18 3,1,4.0
4353,1,2014 2 28 18 4,1,4.0
4370,1,2014 2 28 18 5,1,4.0
4378,1,2014 2 28 18 6,1,4.0
4379,1,2014 2 28 18 7,1,4.0
4393,1,2014 2 28 18 8,1,4.0
4416,1,2014 2 28 18 9,1,4.0
4437,1,2014 2 28 18 10,1,4.0
4484,1,2014 2 28 18 11,1,4.0
4485,1,2014 2 28 18 12,1,4.0
4503,1,2014 2 28 18 13,1,4.0
4516,1,2014 2 28 18 14,1,4.0
4531,1,2014 2 28 18 15,1,4.0
4532,1,2014 2 28 18 16,1,4.0
4546,1,2014 2 28 18 17,1,4.0
4620,1,2014 2 28 18 18,1,4.0
4636,1,2014 2 28 18 19,1,4.0
4704,1,2014 2 28 18 20,1,4.0
4705,1,2014 2 28 18 21,1,4.0
4706,1,2014 2 28 18 22,1,4.0
4720,1,2014 2 28 18 23,1,4.0
4721,1,2014 2 28 18 24,1,4.0
4734,1,2014 2 28 18 25,1,4.0
4735,1,2014 2 28 18 26,1,4.0
4764,1,2014 2 28 18 27,1,4.0
4779,1,2014 2 28 18 28,1,4.0
4821,1,2014 2 28 18 29,1,4.0
4822,1,2014 2 28 18 30,1,4.0
4849,1,2014 2 28 18 31,1,4.0
4876,1,2014 2 28 18 32,1,4.0
4877,1,2014 2 28 18 33,1,4.0
4899,1,2014 2 28 18 34,1,4.0
